CELLINE,CELLINE_NAME,DRUG_NAME,ADDITIVE_CONC,REPEAT,REP,DRUG_CONC,DV
1,WT,Erlotinib,0,3,2,0.240054869684499,169.932432432432
1,WT,Erlotinib,0,3,2,0.720164609053498,196.938344594595
1,WT,Erlotinib,0,3,2,2.16049382716049,148.817567567568
1,WT,Erlotinib,0,3,2,6.48148148148148,54.7508445945946
1,WT,Erlotinib,0,3,2,19.4444444444444,38.1967905405405
1,WT,Erlotinib,0,3,2,58.3333333333333,23.1418918918919
1,WT,Erlotinib,0,3,3,0,102.533783783784
1,WT,Erlotinib,0,3,3,0.0266727632982777,143.79222972973
1,WT,Erlotinib,0,3,3,0.0800182898948331,133.467060810811
1,WT,Erlotinib,0,3,3,0.240054869684499,133.234797297297
1,WT,Erlotinib,0,3,3,0.720164609053498,207.453547297297
1,WT,Erlotinib,0,3,3,2.16049382716049,101.182432432432
1,WT,Erlotinib,0,3,3,6.48148148148148,59.2060810810811
1,WT,Erlotinib,0,3,3,19.4444444444444,39.9704391891892
1,WT,Erlotinib,0,3,3,58.3333333333333,23.1841216216216
2,R183W,Erlotinib,6,3,1,0,95.4614733276884
2,R183W,Erlotinib,6,3,1,0.0266727632982777,122.133784928027
2,R183W,Erlotinib,6,3,1,0.0800182898948331,91.4648602878916
2,R183W,Erlotinib,6,3,1,0.240054869684499,90.1270110076207
2,R183W,Erlotinib,6,3,1,0.720164609053498,84.6570702794242
2,R183W,Erlotinib,6,3,1,2.16049382716049,70.0931414055885
2,R183W,Erlotinib,6,3,1,6.48148148148148,55.1566469093988
2,R183W,Erlotinib,6,3,1,19.4444444444444,61.0499576629975
2,R183W,Erlotinib,6,3,1,58.3333333333333,45.8933107535986
2,R183W,Erlotinib,6,3,2,0,112.464013547841
2,R183W,Erlotinib,6,3,2,0.0266727632982777,106.587637595258
2,R183W,Erlotinib,6,3,2,0.0800182898948331,120.880609652837
2,R183W,Erlotinib,6,3,2,0.240054869684499,174.411515664691
2,R183W,Erlotinib,6,3,2,0.720164609053498,132.785774767146
2,R183W,Erlotinib,6,3,2,2.16049382716049,117.781541066892
2,R183W,Erlotinib,6,3,2,6.48148148148148,71.8035563082134
2,R183W,Erlotinib,6,3,2,19.4444444444444,58.7468247248095
2,R183W,Erlotinib,6,3,2,58.3333333333333,46.92633361558
2,R183W,Erlotinib,6,3,3,0,111.12616426757
2,R183W,Erlotinib,6,3,3,0.0266727632982777,105.774767146486
2,R183W,Erlotinib,6,3,3,0.0800182898948331,119.000846740051
2,R183W,Erlotinib,6,3,3,0.240054869684499,155.613886536833
2,R183W,Erlotinib,6,3,3,0.720164609053498,107.976291278577
2,R183W,Erlotinib,6,3,3,2.16049382716049,107.180355630821
2,R183W,Erlotinib,6,3,3,6.48148148148148,70.5334462320068
2,R183W,Erlotinib,6,3,3,19.4444444444444,64.3353090601185
2,R183W,Erlotinib,6,3,3,58.3333333333333,41.1007620660457
2,R183W,Erlotinib,4.5,3,1,0,128.477774224496
2,R183W,Erlotinib,4.5,3,1,0.0266727632982777,120.083146786057
2,R183W,Erlotinib,4.5,3,1,0.0800182898948331,112.184202110649
2,R183W,Erlotinib,4.5,3,1,0.240054869684499,130.604413175568
2,R183W,Erlotinib,4.5,3,1,0.720164609053498,117.748640869843
2,R183W,Erlotinib,4.5,3,1,2.16049382716049,134.250079948833
2,R183W,Erlotinib,4.5,3,1,6.48148148148148,74.6082507195395
2,R183W,Erlotinib,4.5,3,1,19.4444444444444,70.4828909497921
2,R183W,Erlotinib,4.5,3,1,58.3333333333333,44.0677966101695
2,R183W,Erlotinib,4.5,3,2,0,98.8967061080908
2,R183W,Erlotinib,4.5,3,2,0.0266727632982777,105.356571794052
2,R183W,Erlotinib,4.5,3,2,0.0800182898948331,106.20402942117
2,R183W,Erlotinib,4.5,3,2,0.240054869684499,109.865685960985
2,R183W,Erlotinib,4.5,3,2,0.720164609053498,102.814198912696
2,R183W,Erlotinib,4.5,3,2,2.16049382716049,144.291653341861
2,R183W,Erlotinib,4.5,3,2,6.48148148148148,83.3066837224177
2,R183W,Erlotinib,4.5,3,2,19.4444444444444,69.8433002878158
2,R183W,Erlotinib,4.5,3,2,58.3333333333333,44.8832747041893
2,R183W,Erlotinib,4.5,3,3,0,108.65046370323
2,R183W,Erlotinib,4.5,3,3,0.0266727632982777,105.516469459546
2,R183W,Erlotinib,4.5,3,3,0.0800182898948331,107.243364246882
2,R183W,Erlotinib,4.5,3,3,0.240054869684499,107.499200511673
2,R183W,Erlotinib,4.5,3,3,0.720164609053498,107.83498560921
2,R183W,Erlotinib,4.5,3,3,2.16049382716049,105.164694595459
2,R183W,Erlotinib,4.5,3,3,6.48148148148148,76.8468180364567
2,R183W,Erlotinib,4.5,3,3,19.4444444444444,57.7390470099137
2,R183W,Erlotinib,4.5,3,3,58.3333333333333,46.7061080908219
2,R183W,Erlotinib,3,3,1,0,60.3628133950988
2,R183W,Erlotinib,3,3,1,0.0266727632982777,74.0478800523356
2,R183W,Erlotinib,3,3,1,0.0800182898948331,72.8385020686729
2,R183W,Erlotinib,3,3,1,0.240054869684499,59.4610841967538
2,R183W,Erlotinib,3,3,1,0.720164609053498,60.2355104494501
2,R183W,Erlotinib,3,3,1,2.16049382716049,87.3192121362142
2,R183W,Erlotinib,3,3,1,6.48148148148148,38.4030552706956
2,R183W,Erlotinib,3,3,1,19.4444444444444,35.4750875207751
2,R183W,Erlotinib,3,3,1,58.3333333333333,33.9368435941865
2,R183W,Erlotinib,3,3,2,0,98.7234343505782
2,R183W,Erlotinib,3,3,2,0.0266727632982777,138.675342126666
2,R183W,Erlotinib,3,3,2,0.0800182898948331,95.1483432936101
2,R183W,Erlotinib,3,3,2,0.240054869684499,79.8825983945684
2,R183W,Erlotinib,3,3,2,0.720164609053498,42.9753527352452
2,R183W,Erlotinib,3,3,2,2.16049382716049,101.874182255384
2,R183W,Erlotinib,3,3,2,6.48148148148148,48.9161568655186
2,R183W,Erlotinib,3,3,2,19.4444444444444,39.5806075179462
2,R183W,Erlotinib,3,3,2,58.3333333333333,32.2288624067329
2,R183W,Erlotinib,3,3,3,0,83.2667350330634
2,R183W,Erlotinib,3,3,3,0.0266727632982777,121.7758760918
2,R183W,Erlotinib,3,3,3,0.0800182898948331,114.296828034938
2,R183W,Erlotinib,3,3,3,0.240054869684499,100.219243961951
2,R183W,Erlotinib,3,3,3,0.720164609053498,95.0422575055695
2,R183W,Erlotinib,3,3,3,2.16049382716049,102.181831040702
2,R183W,Erlotinib,3,3,3,6.48148148148148,62.7285264684041
2,R183W,Erlotinib,3,3,3,19.4444444444444,41.7341490151703
2,R183W,Erlotinib,3,3,3,58.3333333333333,33.310937444747
2,R183W,Erlotinib,0,3,1,0,129.166021971221
2,R183W,Erlotinib,0,3,1,0.0266727632982777,152.669039145907
2,R183W,Erlotinib,0,3,1,0.0800182898948331,144.050750425499
2,R183W,Erlotinib,0,3,1,0.240054869684499,190.886585177162
2,R183W,Erlotinib,0,3,1,0.720164609053498,136.066842023828
2,R183W,Erlotinib,0,3,1,2.16049382716049,165.882717004487
2,R183W,Erlotinib,0,3,1,6.48148148148148,123.286399504874
2,R183W,Erlotinib,0,3,1,19.4444444444444,76.4660374439115
2,R183W,Erlotinib,0,3,1,58.3333333333333,34.7826086956522
2,R183W,Erlotinib,0,3,2,0,114.621692712363
2,R183W,Erlotinib,0,3,2,0.0266727632982777,122.358038062819
2,R183W,Erlotinib,0,3,2,0.0800182898948331,128.531641652483
2,R183W,Erlotinib,0,3,2,0.240054869684499,180.643663933158
2,R183W,Erlotinib,0,3,2,0.720164609053498,117.468667801331
2,R183W,Erlotinib,0,3,2,2.16049382716049,181.216153489092
2,R183W,Erlotinib,0,3,2,6.48148148148148,144.948166486152
2,R183W,Erlotinib,0,3,2,19.4444444444444,70.4626334519573
2,R183W,Erlotinib,0,3,2,58.3333333333333,37.4284388055083
2,R183W,Erlotinib,0,3,3,0,98.5300943834133
2,R183W,Erlotinib,0,3,3,0.0266727632982777,104.254989942751
2,R183W,Erlotinib,0,3,3,0.0800182898948331,95.3272474083243
2,R183W,Erlotinib,0,3,3,0.240054869684499,96.3020269224818
2,R183W,Erlotinib,0,3,3,0.720164609053498,91.3198205167879
2,R183W,Erlotinib,0,3,3,2.16049382716049,96.5341172829955
2,R183W,Erlotinib,0,3,3,6.48148148148148,92.356490793749
2,R183W,Erlotinib,0,3,3,19.4444444444444,57.9297539842179
2,R183W,Erlotinib,0,3,3,58.3333333333333,43.8960235184899
