CELLINE,DRUG,ADDITIVE,ADDITIVE_CONC,REPEAT,REP,DRUG_CONC,DV,CELLINE_DRUG_ADDITIVE,CELLINE_DRUG_ADDITIVE_ADDITIVECONC,CELLINE_DRUG_ADDITIVE_ADDITIVECONC_REPEAT,CELLINE_NAME,DRUG_NAME,ADDITIVE_NAME,CELLINE_DRUG_ADDITIVE_NAME
1,1,1,6,4,2,0.0617283950617284,0.237915323924881,1,4,16,WT,Dactolisib,ATUX,WT_Dactolisib_ATUX
1,1,1,6,4,2,0.185185185185185,0.147460828980998,1,4,16,WT,Dactolisib,ATUX,WT_Dactolisib_ATUX
1,1,1,6,4,2,0.555555555555556,0.128680964551617,1,4,16,WT,Dactolisib,ATUX,WT_Dactolisib_ATUX
1,1,1,6,4,2,1.66666666666667,0.107900877875319,1,4,16,WT,Dactolisib,ATUX,WT_Dactolisib_ATUX
1,1,1,6,4,3,0,0.880320035559507,1,4,16,WT,Dactolisib,ATUX,WT_Dactolisib_ATUX
1,1,1,6,4,3,0.000762078951379363,1.2168018668741,1,4,16,WT,Dactolisib,ATUX,WT_Dactolisib_ATUX
1,1,1,6,4,3,0.00228623685413809,0.839648849872208,1,4,16,WT,Dactolisib,ATUX,WT_Dactolisib_ATUX
1,1,1,6,4,3,0.00685871056241427,0.72963662629181,1,4,16,WT,Dactolisib,ATUX,WT_Dactolisib_ATUX
1,1,1,6,4,3,0.0205761316872428,0.253250361151239,1,4,16,WT,Dactolisib,ATUX,WT_Dactolisib_ATUX
1,1,1,6,4,3,0.0617283950617284,0.244804978330926,1,4,16,WT,Dactolisib,ATUX,WT_Dactolisib_ATUX
1,1,1,6,4,3,0.185185185185185,0.168129792199133,1,4,16,WT,Dactolisib,ATUX,WT_Dactolisib_ATUX
1,1,1,6,4,3,0.555555555555556,0.130792310256695,1,4,16,WT,Dactolisib,ATUX,WT_Dactolisib_ATUX
1,1,1,6,4,3,1.66666666666667,0.0996777419713301,1,4,16,WT,Dactolisib,ATUX,WT_Dactolisib_ATUX
1,2,1,0,1,1,0,0.9727762372,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,1,0.0266727632982777,1.407449872,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,1,0.0800182898948331,1.128519625,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,1,0.240054869684499,1.226029224,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,1,0.720164609053498,0.6625693259,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,1,2.16049382716049,0.4654703498,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,1,6.48148148148148,0.2965283703,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,1,19.4444444444444,0.1815006399,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,1,58.3333333333333,0.1485441553,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,2,0,0.700725256,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,2,0.0266727632982777,0.7278423635,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,2,0.0800182898948331,0.6782476536,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,2,0.240054869684499,0.7661582765,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,2,0.720164609053498,0.7629586177,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,2,2.16049382716049,0.5213843857,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,2,6.48148148148148,0.2833297782,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,2,19.4444444444444,0.1754212884,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,2,58.3333333333333,0.1262265358,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,3,0,0.7873560154,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,3,0.0266727632982777,0.8647077645,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,3,0.0800182898948331,0.9023037543,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,3,0.240054869684499,1.018611348,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,3,0.720164609053498,0.8301514505,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,3,2.16049382716049,0.5308233788,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,3,6.48148148148148,0.2946085751,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,3,19.4444444444444,0.1878199659,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,1,3,58.3333333333333,0.1528636945,2,5,17,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,1,0,1.31701346389229,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,1,0.0266727632982777,1.13942361188383,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,1,0.0800182898948331,1.27918103927896,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,1,0.240054869684499,1.03182374541004,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,1,0.720164609053498,1.28986313564037,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,1,2.16049382716049,1.02626015355514,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,1,6.48148148148148,0.530432847446311,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,1,19.4444444444444,0.332702792923111,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,1,58.3333333333333,0.248136196728608,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,2,0,0.797596528318683,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,2,0.0266727632982777,1.15678201847113,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,2,0.0800182898948331,1.5987537554245,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,2,0.240054869684499,1.06654055858462,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,2,0.720164609053498,1.29576054300657,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,2,2.16049382716049,0.941359741849338,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,2,6.48148148148148,0.457104706798709,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,2,19.4444444444444,0.348503393791032,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,2,58.3333333333333,0.272282185378881,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,3,0,0.995437854678981,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,3,0.0266727632982777,1.21353065539112,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,3,0.0800182898948331,1.16234561032603,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,3,0.240054869684499,1.05274285078447,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,3,0.720164609053498,1.17937020140203,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,3,2.16049382716049,0.861911650161344,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,3,6.48148148148148,0.484922666073217,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,3,19.4444444444444,0.340714365194169,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,2,3,58.3333333333333,0.280850116835429,2,5,18,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,1,0,1.10092905405405,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,1,0.0266727632982777,1.29624155405405,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,1,0.0800182898948331,1.01499155405405,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,1,0.240054869684499,1.65603885135135,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,1,0.720164609053498,1.42820945945946,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,1,2.16049382716049,1.27512668918919,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,1,6.48148148148148,0.524493243243243,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,1,19.4444444444444,0.355363175675676,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,1,58.3333333333333,0.228251689189189,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,2,0,1.12584459459459,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,2,0.0266727632982777,1.60768581081081,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,2,0.0800182898948331,1.73775337837838,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,2,0.240054869684499,1.69932432432432,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,2,0.720164609053498,1.96938344594595,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,2,2.16049382716049,1.48817567567568,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,2,6.48148148148148,0.547508445945946,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,2,19.4444444444444,0.381967905405405,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,2,58.3333333333333,0.231418918918919,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,3,0,1.02533783783784,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,3,0.0266727632982777,1.4379222972973,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,3,0.0800182898948331,1.33467060810811,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,3,0.240054869684499,1.33234797297297,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,3,0.720164609053498,2.07453547297297,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,3,2.16049382716049,1.01182432432432,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,3,6.48148148148148,0.592060810810811,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,3,19.4444444444444,0.399704391891892,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,0,3,3,58.3333333333333,0.231841216216216,2,5,19,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,1,0,0.712114343,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,1,0.0266727632982777,0.9556419862,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,1,0.0800182898948331,1.231811783,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,1,0.240054869684499,1.34333914,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,1,0.720164609053498,0.4749576463,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,1,2.16049382716049,0.4382352239,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,1,6.48148148148148,0.2572001241,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,1,19.4444444444444,0.1617075091,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,1,58.3333333333333,0.148750865,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,2,0,0.7416783984,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,2,0.0266727632982777,0.747190341,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,2,0.0800182898948331,1.450571476,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,2,0.240054869684499,1.181416879,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,2,0.720164609053498,0.6630079458,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,2,2.16049382716049,0.5076713832,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,2,6.48148148148148,0.2231978811,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,2,19.4444444444444,0.1758810757,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,2,58.3333333333333,0.1224796583,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,3,0,0.860865208,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,3,0.0266727632982777,1.297167673,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,3,0.0800182898948331,0.9879978048,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,3,0.240054869684499,1.005750555,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,3,0.720164609053498,0.6063852633,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,3,2.16049382716049,0.3483977189,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,3,6.48148148148148,0.2602066382,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,3,19.4444444444444,0.2267770646,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,1,3,58.3333333333333,0.1164666301,2,6,20,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,1,0,0.890349044779521,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,1,0.0266727632982777,1.02480154962209,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,1,0.0800182898948331,1.17657336017319,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,1,0.240054869684499,1.02582703482852,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,1,0.720164609053498,1.01101447073569,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,1,2.16049382716049,0.842493068479623,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,1,6.48148148148148,0.472065023358274,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,1,19.4444444444444,0.315051843974325,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,1,58.3333333333333,0.235519769075924,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,2,0,1.00258270348285,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,2,0.0266727632982777,1.04155114132705,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,2,0.0800182898948331,1.5060959398382,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,2,0.240054869684499,1.15082228721182,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,2,0.720164609053498,1.08222872118197,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,2,2.16049382716049,1.05875650423487,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,2,6.48148148148148,0.442325952371909,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,2,19.4444444444444,0.31858407079646,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,2,58.3333333333333,0.226860116221657,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,3,0,1.13167989669186,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,3,0.0266727632982777,0.969881119677922,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,3,0.0800182898948331,1.12564092825402,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,3,0.240054869684499,1.07789889475483,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,3,0.720164609053498,1.1068403661362,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,3,2.16049382716049,0.829845417600365,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,3,6.48148148148148,0.47138136655399,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,3,19.4444444444444,0.33578943370428,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,2,3,58.3333333333333,0.236659197083064,2,6,21,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,1,0,0.840547389761784,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,1,0.0266727632982777,0.857121135326913,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,1,0.0800182898948331,1.04733907754688,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,1,0.240054869684499,1.02620375063355,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,1,0.720164609053498,1.3430816016219,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,1,2.16049382716049,0.64500760263558,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,1,6.48148148148148,0.382412569690826,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,1,19.4444444444444,0.250734921439432,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,1,58.3333333333333,0.173796249366447,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,2,0,0.70567663456665,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,2,0.0266727632982777,0.992752154080081,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,2,0.0800182898948331,0.700354789660416,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,2,0.240054869684499,0.630866700456158,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,2,0.720164609053498,1.53375570197669,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,2,2.16049382716049,0.483071464774455,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,2,6.48148148148148,0.299391789153573,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,2,19.4444444444444,0.234921439432337,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,2,58.3333333333333,0.180638621388748,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,3,0,0.832336543335023,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,3,0.0266727632982777,1.21626964014192,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,3,0.0800182898948331,0.959908768373036,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,3,0.240054869684499,1.15043081601622,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,3,0.720164609053498,1.31571211353269,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,3,2.16049382716049,0.775012671059301,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,3,6.48148148148148,0.40886974151039,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,3,19.4444444444444,0.243740496705525,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,3,3,3,58.3333333333333,0.161784085149519,2,6,22,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,1,0,1.023633325,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,1,0.0266727632982777,1.242937853,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,1,0.0800182898948331,1.22758017,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,1,0.240054869684499,1.264502268,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,1,0.720164609053498,1.092146097,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,1,2.16049382716049,0.7573008674,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,1,6.48148148148148,0.3351635235,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,1,19.4444444444444,0.2072093578,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,1,58.3333333333333,0.1305005172,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,2,0,0.6417601655,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,2,0.0266727632982777,1.039309302,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,2,0.0800182898948331,0.7603246598,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,2,0.240054869684499,0.5462719822,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,2,0.720164609053498,0.5835123737,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,2,2.16049382716049,0.4657436142,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,2,6.48148148148148,0.2351396515,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,2,19.4444444444444,0.1481658311,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,2,58.3333333333333,0.128988621,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,3,0,0.6724755312,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,3,0.0266727632982777,0.7177528448,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,3,0.0800182898948331,0.8535847855,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,3,0.240054869684499,0.848094215,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,3,0.720164609053498,0.7208562107,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,3,2.16049382716049,0.4506246519,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,3,6.48148148148148,0.2762791438,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,3,19.4444444444444,0.1620116177,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,1,3,58.3333333333333,0.1306596642,2,7,23,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,1,0,1.09494584837545,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,1,0.0266727632982777,1.59530685920578,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,1,0.0800182898948331,1.55306859205776,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,1,0.240054869684499,2.16268050541516,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,1,0.720164609053498,1.31412454873646,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,1,2.16049382716049,0.756498194945848,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,1,6.48148148148148,0.387590252707581,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,1,19.4444444444444,0.328429602888087,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,1,58.3333333333333,0.314079422382672,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,2,0,1.15830324909747,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,2,0.0266727632982777,1.82314981949458,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,2,0.0800182898948331,1.31507220216606,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,2,0.240054869684499,1.64458483754513,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,2,0.720164609053498,1.13840252707581,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
1,2,1,4.5,2,2,2.16049382716049,0.618276173285199,2,7,24,WT,Erlotinib,ATUX,WT_Erlotinib_ATUX
